"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"379","TC0100015752.hg.1","CTSS","1520","cathepsin S",0.000978475483699004,3.9734656505695,0.00335132606568982,0.997357797315003,0.99983808276211,-6.14872905966698
"380","TC0100015783.hg.1","RFX5","5993","regulatory factor X5",-0.00994167170319393,6.69818135102646,-0.0268714710617019,0.978817023823491,0.99983808276211,-6.14837330469935
"381","TC0100015817.hg.1","THEM4","117145","thioesterase superfamily member 4",0.80591088849519,4.90752256513863,2.1514872269893,0.0432797313538615,0.608016995489074,-4.06592225732218
"382","TC0100015819.hg.1","S100A10","6281","S100 calcium binding protein A10",-1.52830606266545,9.49591543568031,-3.17313874839602,0.00459654999711517,0.234645767535613,-2.07594012748949
"383","TC0100015822.hg.1","S100A11","6282","S100 calcium binding protein A11",-0.933299234052582,11.9600751024421,-3.07061870442261,0.005821470009561,0.256493348669861,-2.28998866467936
"384","TC0100015891.hg.1","CRTC2","200186","CREB regulated transcription coactivator 2",-0.790766377584191,9.01230957715197,-2.19431499609474,0.0396495767715929,0.580362050915971,-3.99069056618466
"385","TC0100015945.hg.1","THBS3","7059","thrombospondin 3",0.0480518226578912,6.77015224098599,0.178181609607434,0.860295091671149,0.99983808276211,-6.1328577759576
"386","TC0100015951.hg.1","SCAMP3","10067","secretory carrier membrane protein 3",0.288350235613104,8.9517515186134,1.34217296007384,0.193930690854575,0.99983808276211,-5.28553546692224
"387","TC0100015975.hg.1","RIT1","6016","Ras like without CAAX 1",0.244628765677308,7.3940840786193,0.346289112321962,0.732585238380664,0.99983808276211,-6.08889846213368
"388","TC0100016003.hg.1","IQGAP3","128239","IQ motif containing GTPase activating protein 3",-0.433426386572392,5.43287410542325,-1.30104377905165,0.207396594714892,0.99983808276211,-5.33556230285291
"389","TC0100016006.hg.1","GPATCH4","54865","G-patch domain containing 4",0.14219128645335,7.24863335779566,0.386168500467099,0.703272687969528,0.99983808276211,-6.07437715329383
"390","TC0100016016.hg.1","NES","10763","nestin",0.219177779761989,6.27323322229158,0.728146221384678,0.474598997118597,0.99983808276211,-5.88683896229564
"391","TC0100016018.hg.1","CRABP2","1382","cellular retinoic acid binding protein 2",0.306692987468855,6.96981725506662,1.15494247810201,0.261140692799855,0.99983808276211,-5.50249025429845
"392","TC0100016021.hg.1","MRPL24","79590","mitochondrial ribosomal protein L24",0.0917916108691754,6.45129621776877,0.322588059651642,0.7502101674764,0.99983808276211,-6.09678842261308
"393","TC0100016022.hg.1","HDGF","3068","heparin binding growth factor",0.26954778416115,7.2038842404578,0.951066113980639,0.3524340946686,0.99983808276211,-5.7059813865689
"394","TC0100016027.hg.1","ARHGEF11","9826","Rho guanine nucleotide exchange factor 11",-0.143112393051597,6.82366501588104,-0.408241810819635,0.687245880759255,0.99983808276211,-6.06566985617444
"395","TC0100016112.hg.1","TAGLN2","8407","transgelin 2",-0.245516383444789,9.36148694591517,-0.899625622028262,0.37856225740873,0.99983808276211,-5.75166792024845
"396","TC0100016163.hg.1","ADAMTS4","9507","ADAM metallopeptidase with thrombospondin type 1 motif 4",0.417102705752136,7.09697052811204,1.53726538641851,0.139221700076281,0.924741878067493,-5.03096844540766
"397","TC0100016199.hg.1","OLFML2B","25903","olfactomedin like 2B",-0.407825373551892,9.18036523318794,-1.45309337920398,0.161039509862013,0.967834321647526,-5.14422551766653
"398","TC0100016302.hg.1","CD247","919","CD247 molecule",-0.112952508054991,4.83744706149244,-0.300451474157375,0.766799280182951,0.99983808276211,-6.10365763749331
"399","TC0100016318.hg.1","MPC2","25874","mitochondrial pyruvate carrier 2",-0.504903952586132,6.49869256406885,-0.663144874118502,0.51448165022314,0.99983808276211,-5.93102841043882
"400","TC0100016321.hg.1","GCSH","2653","glycine cleavage system protein H",0.480617975246143,5.04015851369617,1.15283986526649,0.261983666003241,0.99983808276211,-5.5047669112946
"401","TC0100016339.hg.1","DPT","1805","dermatopontin",0.339401700846564,6.45104277397357,0.794220900797429,0.435987332005492,0.99983808276211,-5.83791631195903
"402","TC0100016345.hg.1","NME7","29922","NME/NM23 family member 7",-0.285085996517936,5.97213883659789,-0.64197554742789,0.527864104186202,0.99983808276211,-5.9445675103893
"403","TC0100016351.hg.1","SLC19A2","10560","solute carrier family 19 member 2",-0.0907329917608743,5.51614529376906,-0.182892312923722,0.85664397782732,0.99983808276211,-6.13200789241453
"404","TC0100016363.hg.1","METTL18","92342","methyltransferase like 18",0.0187102377851458,4.01217888025897,0.0400164095104462,0.968459615537159,0.99983808276211,-6.14793329214693
"405","TC0100016366.hg.1","KIFAP3","22920","kinesin associated protein 3",-0.419562809290522,7.38275871483113,-0.688461037240529,0.49872930078864,0.99983808276211,-5.9142858232469
"406","TC0100016427.hg.1","TNFSF18","8995","TNF superfamily member 18",0.181542793761261,3.77032360864002,0.386759035978754,0.702842028098595,0.99983808276211,-6.07415040722432
"407","TC0100016431.hg.1","TNFSF4","7292","TNF superfamily member 4",-0.883613813707439,7.51796926611356,-3.11975961590675,0.00519935251473568,0.240586224271866,-2.18767275689353
"408","TC0100016441.hg.1","CENPL","91687","centromere protein L",0.361621704113249,5.83340051386385,1.16647020734961,0.256554776482051,0.99983808276211,-5.48994393064551
"409","TC0100016492.hg.1","COP1","64326","COP1 E3 ubiquitin ligase",-0.269982046485688,5.70830914708598,-0.576902165030336,0.570164156052822,0.99983808276211,-5.98353796097584
"410","TC0100016548.hg.1","ABL2","27","ABL proto-oncogene 2, non-receptor tyrosine kinase",-0.334385165360512,7.66863664509266,-0.972762537033492,0.341789391654163,0.99983808276211,-5.68601609430755
"411","TC0100016567.hg.1","TOR1AIP2","163590","torsin 1A interacting protein 2",0.140033231546099,8.32476950978302,0.560343422672036,0.581199080826769,0.99983808276211,-5.99281268523648
"412","TC0100016629.hg.1","RNASEL","6041","ribonuclease L",0.480185743214534,5.74147238301031,0.960123722489985,0.34796314413563,0.99983808276211,-5.69769638290394
"413","TC0100016676.hg.1","EDEM3","80267","ER degradation enhancing alpha-mannosidase like protein 3",0.0365611907132859,8.65758508129688,0.0759880182148939,0.940150890394257,0.99983808276211,-6.14584525267819
"414","TC0100016678.hg.1","NIBAN1","116496","niban apoptosis regulator 1",-0.0893279936499569,6.09458814225172,-0.230764434122848,0.819740409615673,0.99983808276211,-6.12211854809451
"415","TC0100016685.hg.1","TRMT1L","81627","tRNA methyltransferase 1 like",-0.0239313151952558,6.28386652881697,-0.048676421240809,0.961639057374535,0.99983808276211,-6.14754892328133
"416","TC0100016694.hg.1","IVNS1ABP","10625","influenza virus NS1A binding protein",0.00714273898147599,6.25184262450221,0.0183769867835575,0.985512315246483,0.99983808276211,-6.14856566417296
"417","TC0100016709.hg.1","TPR","7175","translocated promoter region, nuclear basket protein",-0.0434776755114399,7.20745723207499,-0.0807816515650274,0.936383705874917,0.99983808276211,-6.1454692614392
"418","TC0100016786.hg.1","UCHL5","51377","ubiquitin C-terminal hydrolase L5",0.0759898903655385,7.8881618327378,0.127568788939282,0.899708955063593,0.99983808276211,-6.14059332628321
"419","TC0100016789.hg.1","GLRX2","51022","glutaredoxin 2",-0.11384747577281,6.85808443328919,-0.211047859083517,0.834892912394126,0.99983808276211,-6.1264675930053
"420","TC0100016794.hg.1","B3GALT2","8707","beta-1,3-galactosyltransferase 2",-0.552924536695791,8.61985974053104,-0.954421636662866,0.350773235570367,0.99983808276211,-5.70292044289624
"421","TC0100016831.hg.1","ASPM","259266","abnormal spindle microtubule assembly",-0.879884513946315,6.40519897455104,-2.35132664177425,0.028591403446308,0.505260297543534,-3.70742788660554
"422","TC0100016833.hg.1","ZBTB41","360023","zinc finger and BTB domain containing 41",-0.371386701897452,7.50804473249819,-0.644123645755804,0.526497522283327,0.99983808276211,-5.94321286577388
"423","TC0100016839.hg.1","DENND1B","163486","DENN domain containing 1B",0.388612864741206,4.73898935374253,0.661579985483886,0.51546440054004,0.99983808276211,-5.93204365199604
"424","TC0100016891.hg.1","KIF14","9928","kinesin family member 14",-0.964709719257118,4.88209424083615,-2.27557520851302,0.0335140687916231,0.544867485847783,-3.84551130331278
"425","TC0100016893.hg.1","DDX59","83479","DEAD-box helicase 59",-0.00947441500204604,5.71080619270807,-0.0167560799034583,0.986790042332342,0.99983808276211,-6.14859416462142
"426","TC0100016952.hg.1","UBE2T","29089","ubiquitin conjugating enzyme E2 T",-0.955577286078417,6.62150265909461,-1.99774541311452,0.0589172452586602,0.69590683296289,-4.32822545458486
"427","TC0100016963.hg.1","KDM5B","10765","lysine demethylase 5B",-0.121896792423046,8.4256061649604,-0.195689585233367,0.84674206624801,0.99983808276211,-6.12958751047059
"428","TC0100016969.hg.1","KLHL12","59349","kelch like family member 12",0.306985842165492,6.48787360187605,0.743351069807368,0.465538969821176,0.99983808276211,-5.87593652726804
"429","TC0100016973.hg.1","CYB5R1","51706","cytochrome b5 reductase 1",0.199403398382971,8.16138983810895,0.565389913247923,0.577824700643639,0.99983808276211,-5.99001380088293
"430","TC0100017020.hg.1","REN","5972","renin",-0.710538641043553,6.64158424185722,-2.04360690501844,0.0537928346183663,0.66951834484687,-4.25129142724249
"431","TC0100017075.hg.1","NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1",-0.0918064650153383,9.46650303497511,-0.255450933019961,0.800870464065256,0.99983808276211,-6.11612907439478
"432","TC0100017083.hg.1","RAB7B","338382","RAB7B, member RAS oncogene family",1.00536572332942,5.79268074828214,3.474999057811,0.00227228248772975,0.154715704679246,-1.43422175591477
"433","TC0100017100.hg.1","EIF2D","1939","eukaryotic translation initiation factor 2D",0.206172364317736,8.01578948648102,0.813791597255377,0.424933821945762,0.99983808276211,-5.82265973660134
"434","TC0100017107.hg.1","IL10","3586","interleukin 10",-0.354461430171209,5.4428793200291,-1.4726762952219,0.155730086087029,0.967834321647526,-5.11833117813232
"435","TC0100017193.hg.1","KCNH1","3756","potassium voltage-gated channel subfamily H member 1",-1.37905277347632,7.6515250246767,-2.13348576307346,0.0448935445259239,0.618622354628058,-4.09727073509159
"436","TC0100017216.hg.1","NEK2","4751","NIMA related kinase 2",-0.645692100087756,5.07741015928083,-1.56098873589499,0.133532717983664,0.919855818651026,-4.9981382672382
"437","TC0100017223.hg.1","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",-0.376364305334595,6.99342399040665,-0.721994347160633,0.478294021035831,0.99983808276211,-5.89118937885704
"438","TC0100017229.hg.1","INTS7","25896","integrator complex subunit 7",0.0437125076203122,5.64964621191673,0.0901957726803606,0.928989937593714,0.99983808276211,-6.1446639871827
"439","TC0100017241.hg.1","PACC1","55248","proton activated chloride channel 1",-0.317735772198031,6.09297441481669,-0.992418431325989,0.332338206041869,0.99983808276211,-5.66757524858412
"440","TC0100017267.hg.1","ANGEL2","90806","angel homolog 2",0.290246849400293,6.46353743871519,0.559903673519318,0.581493591038578,0.99983808276211,-5.99305542717347
"441","TC0100017321.hg.1","GPATCH2","55105","G-patch domain containing 2",0.443919085228204,5.731297319894,0.98380249315394,0.336458521290825,0.99983808276211,-5.67569979460291
"442","TC0100017365.hg.1","EPRS1","2058","glutamyl-prolyl-tRNA synthetase 1",0.0908965337624714,8.12223614082937,0.104125758749824,0.9180617060748,0.99983808276211,-6.14330988928388
"443","TC0100017436.hg.1","TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A",0.413005526252824,3.6167385013406,1.03109001133431,0.314276649784761,0.99983808276211,-5.63032148904636
"444","TC0100017500.hg.1","TMEM63A","9725","transmembrane protein 63A",0.270080880499751,7.41395324231306,0.944969021062838,0.355465575520288,0.99983808276211,-5.7115180131058
"445","TC0100017503.hg.1","LEFTY2","7044","left-right determination factor 2",0.374591130613896,7.95155204429949,0.939285320958122,0.358307369971579,0.99983808276211,-5.71664992040046
"446","TC0100017523.hg.1","LIN9","286826","lin-9 DREAM MuvB core complex component",0.182391601189591,3.73577056502713,0.506753333615521,0.61762941450361,0.99983808276211,-6.02103035844779
"447","TC0100017528.hg.1","PARP1","142","poly(ADP-ribose) polymerase 1",0.348018558712499,6.91409688986789,1.04258009449029,0.309046047985638,0.99983808276211,-5.6190058525163
"448","TC0100017548.hg.1","CDC42BPA","8476","CDC42 binding protein kinase alpha",-0.547918655787713,8.8492028191538,-0.887891225994585,0.384697666455894,0.99983808276211,-5.76176215581166
"449","TC0100017664.hg.1","NUP133","55746","nucleoporin 133",0.0595403198135696,4.50827033909768,0.0912550965354414,0.928158352745633,0.99983808276211,-6.1445678273874
"450","TC0100017666.hg.1","ABCB10","23456","ATP binding cassette subfamily B member 10",0.0115580767161969,6.23884125251899,0.0369899766137265,0.970843822057006,0.99983808276211,-6.14804992203434
"451","TC0100017708.hg.1","C1orf198","84886","chromosome 1 open reading frame 198",-0.00657354170333679,8.14699530490513,-0.0206214798792074,0.983743094740543,0.99983808276211,-6.14852185734507
"452","TC0100017722.hg.1","C1orf131","128061","chromosome 1 open reading frame 131",0.28697399555103,4.82973436283212,0.613851494387644,0.545933574422431,0.99983808276211,-5.96190196531083
"453","TC0100017748.hg.1","SIPA1L2","57568","signal induced proliferation associated 1 like 2",-0.201877261875547,6.48490492951192,-0.704087780262719,0.489144802575402,0.99983808276211,-5.90365274474094
"454","TC0100017761.hg.1","PCNX2","80003","pecanex 2",0.340502483878967,5.7733894904801,0.68506030672873,0.500829217073933,0.99983808276211,-5.91656967703155
"455","TC0100017788.hg.1","TARBP1","6894","TAR (HIV-1) RNA binding protein 1",0.433757586561448,5.4815881880412,1.112841160277,0.278405420202847,0.99983808276211,-5.54738225862538
"456","TC0100017834.hg.1","GNG4","2786","G protein subunit gamma 4",-0.513382998146014,7.31151939191045,-1.38439089901633,0.180834376743312,0.981991175610257,-5.23283798625505
"457","TC0100017836.hg.1","LYST","1130","lysosomal trafficking regulator",-0.16124224285588,5.96795235329042,-0.275041795926802,0.785983162327703,0.99983808276211,-6.11094595453644
"458","TC0100017844.hg.1","NID1","4811","nidogen 1",0.229616303235264,11.506185766308,0.956793835768105,0.349602302382022,0.99983808276211,-5.70075056154211
"459","TC0100017849.hg.1","ERO1B","56605","endoplasmic reticulum oxidoreductase 1 beta",-0.201684365169129,5.31099345504218,-0.463352768538425,0.647897575063175,0.99983808276211,-6.04185664200604
"460","TC0100017860.hg.1","HEATR1","55127","HEAT repeat containing 1",-0.399797924892066,7.7001217457083,-0.617773962650544,0.543393788172464,0.99983808276211,-5.95952914193563
"461","TC0100017935.hg.1","RGS7","6000","regulator of G protein signaling 7",0.583850330043924,4.27410857601488,1.73760869041286,0.0969858593400195,0.840907357199045,-4.74168965723762
"462","TC0100017945.hg.1","FH","2271","fumarate hydratase",-0.058840885358916,6.96965536883367,-0.130725668714969,0.897241696410147,0.99983808276211,-6.14018557472595
"463","TC0100017948.hg.1","CHML","1122","CHM like Rab escort protein",0.362956395373309,4.30781590790221,1.0480098870673,0.306595850896545,0.99983808276211,-5.61361937751636
"464","TC0100018006.hg.1","ADSS2","159","adenylosuccinate synthase 2",-0.205772162491272,7.86504464431954,-0.399997160688198,0.693214958037233,0.99983808276211,-6.06897785956338
"465","TC0100018068.hg.1","TFB2M","64216","transcription factor B2, mitochondrial",-0.251400998344142,7.01199750141128,-0.423621853116209,0.676166805332814,0.99983808276211,-6.05932160411297
"466","TC0100018134.hg.1","OR2T35","403244","olfactory receptor family 2 subfamily T member 35",-0.265406829063407,3.73267176041277,-0.671766924754566,0.50908579350318,0.99983808276211,-5.92539360406084
"467","TC0100018186.hg.1","NBL1","4681","NBL1, DAN family BMP antagonist",0.294582124207306,8.26691465406071,1.10576163256662,0.281388707316674,0.99983808276211,-5.55478675094888
"468","TC0100018187.hg.1","MICOS10-NBL1","100532736","MICOS10-NBL1 readthrough",0.309860123303702,8.62947612108203,1.15599496009538,0.260719491343029,0.99983808276211,-5.50134929059523
"469","TC0100018236.hg.1","ACADM","34","acyl-CoA dehydrogenase medium chain",-0.666332848873223,7.08381107890086,-0.867567124404877,0.395477710767234,0.99983808276211,-5.77895539704588
"470","TC0100018238.hg.1","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-0.137041887183827,8.56022414690287,-0.33638473895353,0.739932736134159,0.99983808276211,-6.09226282601308
"471","TC0100018242.hg.1","HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1",0.261983056715737,7.36469103696987,0.658886262163663,0.517158505624037,0.99983808276211,-5.93378586170331
"472","TC0100018243.hg.1","LINC01140","339524","long intergenic non-protein coding RNA 1140",-0.0952849085487957,3.5351396356176,-0.283942318361197,0.779246825420874,0.99983808276211,-6.10846563825665
"473","TC0100018246.hg.1","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",-0.123115629954799,7.39981622915589,-0.598492548319649,0.55593887658393,0.99983808276211,-5.9710528853228
"474","TC0100018247.hg.1","LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D",-0.00749083007227291,9.00112271602107,-0.0256518336540617,0.979778246671919,0.99983808276211,-6.14840536385545
"475","TC0100018248.hg.1","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",0.228091356318626,5.25798481732011,0.369028563248063,0.715816325630377,0.99983808276211,-6.08080949196785
"476","TC0100018260.hg.1","AMPD2","271","adenosine monophosphate deaminase 2",0.16039469262777,8.58282332859458,0.545062917156842,0.591476442874097,0.99983808276211,-6.00113915811679
"477","TC0100018261.hg.1","GSTM4","2948","glutathione S-transferase mu 4",-0.665428659605681,8.78041766513712,-1.6618394827452,0.111463206124474,0.867352343455993,-4.85425079808679
"478","TC0100018262.hg.1","GSTM2","2946","glutathione S-transferase mu 2",0.240844152673823,8.52699143884241,1.01028978568379,0.323903659995536,0.99983808276211,-5.650518818952
"479","TC0100018265.hg.1","GSTM5","2949","glutathione S-transferase mu 5",0.44060082211416,6.79055271544061,1.4766397276705,0.154673023622404,0.967834321647526,-5.11305646696181
"480","TC0100018271.hg.1","OLFML3","56944","olfactomedin like 3",0.18405601446711,10.0890778269104,0.745427022041518,0.464310029445997,0.99983808276211,-5.87443144667031
"481","TC0100018302.hg.1","EFNA4","1945","ephrin A4",-0.1316583128069,6.23493017749238,-0.573985520996967,0.572100044724656,0.99983808276211,-5.98519057089099
"482","TC0100018323.hg.1","IER5","51278","immediate early response 5",-0.173323996506249,6.89820602807179,-0.648101199450413,0.523972201517809,0.99983808276211,-5.94069306173632
"483","TC0100018339.hg.1","MDM4","4194","MDM4 regulator of p53",-1.0121274728942,6.63550076214202,-1.58050333886341,0.128998867575541,0.912606947816772,-4.9708384559582
"484","TC0100018344.hg.1","LYPLAL1","127018","lysophospholipase like 1",-0.278138406508085,6.93674870848832,-0.51238883418463,0.613748224368784,0.99983808276211,-6.01819275911761
"485","TC0100018355.hg.1","RHOU","58480","ras homolog family member U",0.890913237704479,6.13394052077843,3.72049111907232,0.00127205257994585,0.107083699002714,-0.902980935262686
"486","TC0100018393.hg.1","FAAP20","199990","FA core complex associated protein 20",0.108656594490263,7.48689660393982,0.252068063448876,0.803449196453854,0.99983808276211,-6.1169855731914
"487","TC0100018403.hg.1","ERRFI1","54206","ERBB receptor feedback inhibitor 1",0.442252965043185,9.65123247656537,1.09167342386248,0.287394519494616,0.99983808276211,-5.56939717414918
"488","TC0100018433.hg.1","RRAGC","64121","Ras related GTP binding C",-0.673994327342019,7.99376946423252,-1.01758665648874,0.320503202565113,0.99983808276211,-5.64347567371383
"489","TC0100018437.hg.1","MKNK1","8569","MAPK interacting serine/threonine kinase 1",0.073120816183585,5.60399010425793,0.173051049524796,0.864275269414876,0.99983808276211,-6.1337582582078
"490","TC0100018440.hg.1","STIL","6491","STIL centriolar assembly protein",-0.929497354692029,5.50697487075246,-2.9722273115764,0.00729011177937402,0.290976013262946,-2.49315403299163
"491","TC0100018443.hg.1","PLPP3","8613","phospholipid phosphatase 3",0.276232014991825,8.91049950699475,0.801961954411155,0.431594065030897,0.99983808276211,-5.83192329607189
"492","TC0100018451.hg.1","GBP2","2634","guanylate binding protein 2",-0.356962805022485,7.94984327160298,-0.884965869385454,0.386237318032174,0.99983808276211,-5.76425956050718
"493","TC0100018454.hg.1","ARHGAP29","9411","Rho GTPase activating protein 29",-0.432773425494339,9.15382576252214,-0.736150314939171,0.469816738211119,0.99983808276211,-5.88112633499673
"494","TC0100018462.hg.1","CLCC1","23155","chloride channel CLIC like 1",0.031914420774255,9.01954645661803,0.0632112396894785,0.950198587407561,0.99983808276211,-6.14673514322649
"495","TC0100018465.hg.1","BCAS2","10286","BCAS2 pre-mRNA processing factor",-0.0860932707940218,7.81215906824391,-0.14527561023868,0.885884360824856,0.99983808276211,-6.1381776728916
"496","TC0100018472.hg.1","SEC22B","9554","SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)",0.227167393019236,9.54684675318335,0.539159997756862,0.595470500950052,0.99983808276211,-6.00429587802991
"497","TC0100018478.hg.1","NBPF10","100132406","NBPF member 10",-0.0700461697164965,8.63741339242558,-0.254880282994197,0.801305303315166,0.99983808276211,-6.11627435102467
"498","TC0100018479.hg.1","NOTCH2NLA","388677","notch 2 N-terminal like A",-0.351695024921836,8.5813627798387,-0.637675264276403,0.530605687084377,0.99983808276211,-5.94726632645772
"499","TC0100018483.hg.1","H2BC21","8349","H2B clustered histone 21",-0.314612962044414,7.33465269574731,-0.964552044178885,0.345791408893501,0.99983808276211,-5.6936197356499
"500","TC0100018496.hg.1","PYGO2","90780","pygopus family PHD finger 2",0.116705552505071,6.79756751515036,0.280427743333911,0.781904730118179,0.99983808276211,-6.10945441113729
"501","TC0100018498.hg.1","KRTCAP2","200185","keratinocyte associated protein 2",-0.382384583720391,10.1933216653756,-1.05479986325216,0.303551344925022,0.99983808276211,-5.60684832670014
"502","TC0100018502.hg.1","GBA","2629","glucosylceramidase beta",0.283300380897716,10.1798168732866,1.2841999143169,0.213117244919496,0.99983808276211,-5.35567149792478
"503","TC0100018507.hg.1","ARHGEF2","9181","Rho/Rac guanine nucleotide exchange factor 2",-0.201981738900967,8.61182064420405,-0.890172246527071,0.383499935115573,0.99983808276211,-5.75980954329756
"504","TC0100018528.hg.1","CREG1","8804","cellular repressor of E1A stimulated genes 1",-0.0482550508747579,9.64680689229469,-0.156447080605691,0.877181085076262,0.99983808276211,-6.13649263996016
"505","TC0100018532.hg.1","PIGC","5279","phosphatidylinositol glycan anchor biosynthesis class C",0.292449090801628,6.77084848572597,0.838291913280385,0.411346186107848,0.99983808276211,-5.80307094344517
"506","TC0100018568.hg.1","ARID4B","51742","AT-rich interaction domain 4B",-0.0914339195544498,6.42705706146497,-0.206480062772627,0.838412977021607,0.99983808276211,-6.12742002024766
"507","TC0100018569.hg.1","HNRNPU","3192","heterogeneous nuclear ribonucleoprotein U",-0.391313640123252,10.8267188662699,-0.773093745971545,0.448117593331142,0.99983808276211,-5.85399458861574
"508","TC0200006536.hg.1","RPS7","6201","ribosomal protein S7",0.0600498605458917,11.0063114930123,0.200103793668981,0.843332490791462,0.99983808276211,-6.12871482725636
"509","TC0200006643.hg.1","ASAP2","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",-0.201401770848484,7.68211086355808,-0.489622577821143,0.629497596668496,0.99983808276211,-6.02946813817143
"510","TC0200006647.hg.1","CPSF3","51692","cleavage and polyadenylation specific factor 3",-0.274640647681568,6.74856715386034,-0.433374757081704,0.669179848428324,0.99983808276211,-6.05517655266478
"511","TC0200006665.hg.1","TAF1B","9014","TATA-box binding protein associated factor, RNA polymerase I subunit B",0.426943477830418,4.18559264740298,1.01471307387463,0.321839338572421,0.99983808276211,-5.64625479268922
"512","TC0200006677.hg.1","RRM2","6241","ribonucleotide reductase regulatory subunit M2",-2.31792777208967,7.3894468100182,-5.35291132472867,2.65335585326049e-05,0.0136500417784401,2.65448489765718
"513","TC0200006788.hg.1","DDX1","1653","DEAD-box helicase 1",-0.442307783554391,7.43272380780556,-0.721580253990358,0.478543344153354,0.99983808276211,-5.89148095462504
"514","TC0200006833.hg.1","GEN1","348654","GEN1 Holliday junction 5' flap endonuclease",0.0292139241120513,4.90794605402017,0.0813038191337046,0.935973439412589,0.99983808276211,-6.14542691705881
"515","TC0200006891.hg.1","RHOB","388","ras homolog family member B",0.229524825912165,10.0291632369916,0.845505598231388,0.407398817064653,0.99983808276211,-5.79720013796832
"516","TC0200006900.hg.1","GDF7","151449","growth differentiation factor 7",0.0713105498220141,5.48754301136333,0.195509674373025,0.846881096875656,0.99983808276211,-6.12962266735222
"517","TC0200006936.hg.1","KLHL29","114818","kelch like family member 29",-0.74551558358733,6.56326193822251,-2.47592818911079,0.0219242527760312,0.449440729385075,-3.47490802029352
"518","TC0200006951.hg.1","UBXN2A","165324","UBX domain protein 2A",-0.158258945833512,7.01851078228454,-0.285992488903133,0.777697655556424,0.99983808276211,-6.10788321211012
"519","TC0200006977.hg.1","CENPO","79172","centromere protein O",-0.395957152607046,6.12017302743142,-1.48317855525756,0.152941879809354,0.963612187268345,-5.10432947374215
"520","TC0200007049.hg.1","TMEM214","54867","transmembrane protein 214",-0.0130930242826022,10.3952065292389,-0.0538278735331988,0.957583207780268,0.99983808276211,-6.14728468308038
"521","TC0200007077.hg.1","SLC4A1AP","22950","solute carrier family 4 member 1 adaptor protein",-0.451734572496806,8.05254137291216,-0.757090141724173,0.457441710875832,0.99983808276211,-5.86590184812244
"522","TC0200007096.hg.1","FOSL2","2355","FOS like 2, AP-1 transcription factor subunit",-0.0227447899917337,9.36171679332947,-0.0861953882001475,0.932131040904149,0.99983808276211,-6.14501700287672
"523","TC0200007115.hg.1","CLIP4","79745","CAP-Gly domain containing linker protein family member 4",-0.369869485038284,6.46096868289023,-0.578539847577955,0.569078634111881,0.99983808276211,-5.98260647617709
"524","TC0200007144.hg.1","LCLAT1","253558","lysocardiolipin acyltransferase 1",-0.365280871706462,9.21557624050527,-0.889912304305874,0.383636303253382,0.99983808276211,-5.76003229419102
"525","TC0200007155.hg.1","EHD3","30845","EH domain containing 3",-0.0810648788624029,10.1937314342681,-0.360180150251067,0.72232455814448,0.99983808276211,-6.08401742796691
"526","TC0200007174.hg.1","SPAST","6683","spastin",-0.301934993269383,7.61994208844156,-0.553920968514181,0.585507769470853,0.99983808276211,-5.99633953135805
"527","TC0200007176.hg.1","SLC30A6","55676","solute carrier family 30 member 6",-0.36717998727805,9.08123590106528,-0.688289390405655,0.498835170484285,0.99983808276211,-5.91440135586019
"528","TC0200007184.hg.1","BIRC6","57448","baculoviral IAP repeat containing 6",0.00623466447005416,7.3401049945094,0.011850273919683,0.990657393963306,0.99983808276211,-6.14866439945904
"529","TC0200007200.hg.1","LTBP1","4052","latent transforming growth factor beta binding protein 1",0.209299951453357,9.86310043374048,0.497547197037288,0.623994389815057,0.99983808276211,-6.02560003675927
"530","TC0200007205.hg.1","RASGRP3","25780","RAS guanyl releasing protein 3",-0.169204099353188,4.03395930667942,-0.355119801232466,0.726056327138929,0.99983808276211,-6.08581748280442
"531","TC0200007243.hg.1","VIT","5212","vitrin",1.25104165437984,3.19115517595247,3.03311283790325,0.00634408360332381,0.265947353054224,-2.36770844571192
"532","TC0200007249.hg.1","GPATCH11","253635","G-patch domain containing 11",-0.0430427764699983,7.01487673726455,-0.0984791251946968,0.922489678573667,0.99983808276211,-6.14388215934483
"533","TC0200007257.hg.1","NDUFAF7","55471","NADH:ubiquinone oxidoreductase complex assembly factor 7",0.236479728670514,6.06274122633502,0.387776779820462,0.702100058179565,0.99983808276211,-6.07375882628249
"534","TC0200007261.hg.1","QPCT","25797","glutaminyl-peptide cyclotransferase",0.410487912297143,7.59522192349151,1.57309336226883,0.130705108827603,0.912606947816772,-4.98123567020699
